Hour,Solar (MW),Charge (MW),Discharge (MW),SOC (MWh),Energy Served (MW)
7508,0.0,0.0,100.0,26791.116,100.0
7509,0.0,0.0,100.0,26680.005,100.0
7510,0.0,0.0,100.0,26568.894,100.0
7511,0.8149532468853444,0.0,99.185047,26458.689,100.0
7512,65.81421385889114,0.0,34.185786,26420.704,100.0
7513,148.82585995427226,48.825861,0.0,26464.648,100.0
7514,215.843896689519,115.8439,0.0,26568.907,100.0
7515,259.11567193654054,159.11567,0.0,26712.111,100.0
7516,274.9401267384459,174.94013,0.0,26869.557,100.0
7517,262.06209057344336,162.06209,0.0,27015.413,100.0
7518,221.4987670029619,121.49877,0.0,27124.762,100.0
7519,156.67140905358886,56.67141,0.0,27175.766,100.0
7520,74.67677436635118,0.0,25.323225,27147.629,100.0
7521,3.0384390880495276,0.0,96.961561,27039.894,100.0
7522,0.0,0.0,100.0,26928.783,100.0
7523,0.0,0.0,100.0,26817.672,100.0
7524,0.0,0.0,100.0,26706.561,100.0
7525,0.0,0.0,100.0,26595.45,100.0
7526,0.0,0.0,100.0,26484.339,100.0
7527,0.0,0.0,100.0,26373.228,100.0
7528,0.0,0.0,100.0,26262.117,100.0
7529,0.0,0.0,100.0,26151.005,100.0
7530,0.0,0.0,100.0,26039.894,100.0
7531,0.0,0.0,100.0,25928.783,100.0
7532,0.0,0.0,100.0,25817.672,100.0
7533,0.0,0.0,100.0,25706.561,100.0
7534,0.0,0.0,100.0,25595.45,100.0
7535,0.6153753904168382,0.0,99.384625,25485.023,100.0
7536,64.28696327032827,0.0,35.713036,25445.341,100.0
7537,147.13044597369105,47.130447,0.0,25487.759,100.0
7538,214.09697151870247,114.09697,0.0,25590.446,100.0
7539,257.36330796318396,157.36331,0.0,25732.073,100.0
7540,273.21842761937694,173.21843,0.0,25887.97,100.0
7541,260.4030670258426,160.40307,0.0,26032.332,100.0
7542,219.93080617138966,119.93081,0.0,26140.27,100.0
7543,155.2226199607087,55.222621,0.0,26189.971,100.0
7544,73.41043284860804,0.0,26.589567,26160.427,100.0
7545,2.6688638431179355,0.0,97.331136,26052.281,100.0
7546,0.0,0.0,100.0,25941.17,100.0
7547,0.0,0.0,100.0,25830.059,100.0
7548,0.0,0.0,100.0,25718.948,100.0
7549,0.0,0.0,100.0,25607.836,100.0
7550,0.0,0.0,100.0,25496.725,100.0
7551,0.0,0.0,100.0,25385.614,100.0
7552,0.0,0.0,100.0,25274.503,100.0
7553,0.0,0.0,100.0,25163.392,100.0
7554,0.0,0.0,100.0,25052.281,100.0
7555,0.0,0.0,100.0,24941.17,100.0
7556,0.0,0.0,100.0,24830.059,100.0
7557,0.0,0.0,100.0,24718.948,100.0
7558,0.0,0.0,100.0,24607.836,100.0
7559,0.4500500116617871,0.0,99.54995,24497.225,100.0
7560,62.76804386260498,0.0,37.231956,24455.857,100.0
7561,145.44391457742356,45.443916,0.0,24496.756,100.0
7562,212.36374849109245,112.36375,0.0,24597.883,100.0
7563,255.63074249206466,155.63074,0.0,24737.951,100.0
7564,271.52323043451116,171.52323,0.0,24892.322,100.0
7565,258.77731847379505,158.77732,0.0,25035.222,100.0
7566,218.40238956130443,118.40239,0.0,25141.784,100.0
7567,153.8184156870324,53.818417,0.0,25190.22,100.0
7568,72.19111468685264,0.0,27.808885,25159.322,100.0
7569,2.3383161854323755,0.0,97.661684,25050.809,100.0
7570,0.0,0.0,100.0,24939.697,100.0
7571,0.0,0.0,100.0,24828.586,100.0
7572,0.0,0.0,100.0,24717.475,100.0
7573,0.0,0.0,100.0,24606.364,100.0
7574,0.0,0.0,100.0,24495.253,100.0
7575,0.0,0.0,100.0,24384.142,100.0
7576,0.0,0.0,100.0,24273.031,100.0
7577,0.0,0.0,100.0,24161.92,100.0
7578,0.0,0.0,100.0,24050.809,100.0
7579,0.0,0.0,100.0,23939.697,100.0
7580,0.0,0.0,100.0,23828.586,100.0
7581,0.0,0.0,100.0,23717.475,100.0
7582,0.0,0.0,100.0,23606.364,100.0
7583,0.3161734582608645,0.0,99.683827,23495.604,100.0
7584,61.25855699387138,0.0,38.741443,23452.558,100.0
7585,143.76745564989935,43.767457,0.0,23491.949,100.0
7586,210.645520821781,110.64552,0.0,23591.53,100.0
7587,253.9193145203836,153.91932,0.0,23730.057,100.0
7588,269.8558623920433,169.85586,0.0,23882.928,100.0
7589,257.1861044253878,157.18611,0.0,24024.395,100.0
7590,216.91465389388347,116.91466,0.0,24129.618,100.0
7591,152.4597434321003,52.459745,0.0,24176.832,100.0
7592,71.01937905069573,0.0,28.98062,24144.631,100.0
7593,2.0440493239266044,0.0,97.955951,24035.791,100.0
7594,0.0,0.0,100.0,23924.68,100.0
7595,0.0,0.0,100.0,23813.569,100.0
7596,0.0,0.0,100.0,23702.458,100.0
7597,0.0,0.0,100.0,23591.347,100.0
7598,0.0,0.0,100.0,23480.236,100.0
7599,0.0,0.0,100.0,23369.125,100.0
7600,0.0,0.0,100.0,23258.014,100.0
7601,0.0,0.0,100.0,23146.903,100.0
7602,0.0,0.0,100.0,23035.791,100.0
7603,0.0,0.0,100.0,22924.68,100.0
7604,0.0,0.0,100.0,22813.569,100.0
7605,0.0,0.0,100.0,22702.458,100.0
7606,0.0,0.0,100.0,22591.347,100.0
7607,0.21054490657310312,0.0,99.789455,22480.47,100.0
7608,59.759628762547,0.0,40.240371,22435.758,100.0
7609,142.10228412894602,42.102285,0.0,22473.65,100.0
7610,208.9435992078296,108.9436,0.0,22571.7,100.0
7611,252.23036964895084,152.23037,0.0,22708.707,100.0
7612,268.217645019038,168.21765,0.0,22860.103,100.0
7613,255.63066623248736,155.63067,0.0,23000.17,100.0
7614,215.46870615661314,115.46871,0.0,23104.092,100.0
7615,151.1475110217622,51.147512,0.0,23150.125,100.0
7616,69.8957364535657,0.0,30.104263,23116.676,100.0
7617,1.7832792142252927,0.0,98.216721,23007.546,100.0
7618,0.0,0.0,100.0,22896.435,100.0
7619,0.0,0.0,100.0,22785.324,100.0
7620,0.0,0.0,100.0,22674.213,100.0
7621,0.0,0.0,100.0,22563.102,100.0
7622,0.0,0.0,100.0,22451.991,100.0
7623,0.0,0.0,100.0,22340.879,100.0
7624,0.0,0.0,100.0,22229.768,100.0
7625,0.0,0.0,100.0,22118.657,100.0
7626,0.0,0.0,100.0,22007.546,100.0
7627,0.0,0.0,100.0,21896.435,100.0
7628,0.0,0.0,100.0,21785.324,100.0
7629,0.0,0.0,100.0,21674.213,100.0
7630,0.0,0.0,100.0,21563.102,100.0
7631,0.12967520766527532,0.0,99.870325,21452.135,100.0
7632,58.272407383981836,0.0,41.727592,21405.771,100.0
7633,140.44963862020657,40.44964,0.0,21442.175,100.0
7634,207.25931095292648,107.25931,0.0,21538.709,100.0
7635,250.56525977248629,150.56526,0.0,21674.217,100.0
7636,266.6098945588997,166.6099,0.0,21824.166,100.0
7637,254.11222829478726,154.11223,0.0,21962.867,100.0
7638,214.06562567715696,114.06563,0.0,22065.526,100.0
7639,149.88258992656668,49.882591,0.0,22110.421,100.0
7640,68.8206533632988,0.0,31.179346,22075.777,100.0
7641,1.5532251257815521,0.0,98.446775,21966.392,100.0
7642,0.0,0.0,100.0,21855.281,100.0
7643,0.0,0.0,100.0,21744.17,100.0
7644,0.0,0.0,100.0,21633.058,100.0
7645,0.0,0.0,100.0,21521.947,100.0
7646,0.0,0.0,100.0,21410.836,100.0
7647,0.0,0.0,100.0,21299.725,100.0
7648,0.0,0.0,100.0,21188.614,100.0
7649,0.0,0.0,100.0,21077.503,100.0
7650,0.0,0.0,100.0,20966.392,100.0
7651,0.0,0.0,100.0,20855.281,100.0
7652,0.0,0.0,100.0,20744.17,100.0
7653,0.0,0.0,100.0,20633.058,100.0
7654,0.0,0.0,100.0,20521.947,100.0
7655,0.06992303667480514,0.0,99.930077,20410.914,100.0
7656,56.87472404661591,0.0,43.125275,20362.997,100.0
7657,138.91303189783545,38.913033,0.0,20398.019,100.0
7658,205.70567768670458,105.70568,0.0,20493.154,100.0
7659,249.0410425760431,149.04104,0.0,20627.291,100.0
7660,265.1508562079391,165.15086,0.0,20775.926,100.0
7661,252.74799527021136,152.748,0.0,20913.4,100.0
7662,212.81889135396827,112.81889,0.0,21014.937,100.0
7663,148.7698268500989,48.769828,0.0,21058.83,100.0
7664,67.87654497960517,0.0,32.123454,21023.137,100.0
7665,1.3586918045426182,0.0,98.641308,20913.535,100.0
7666,0.0,0.0,100.0,20802.424,100.0
7667,0.0,0.0,100.0,20691.313,100.0
7668,0.0,0.0,100.0,20580.202,100.0
7669,0.0,0.0,100.0,20469.091,100.0
7670,0.0,0.0,100.0,20357.98,100.0
7671,0.0,0.0,100.0,20246.869,100.0
7672,0.0,0.0,100.0,20135.758,100.0
7673,0.0,0.0,100.0,20024.646,100.0
7674,0.0,0.0,100.0,19913.535,100.0
7675,0.0,0.0,100.0,19802.424,100.0
7676,0.0,0.0,100.0,19691.313,100.0
7677,0.0,0.0,100.0,19580.202,100.0
7678,0.0,0.0,100.0,19469.091,100.0
7679,0.027900280548721873,0.0,99.9721,19358.011,100.0
7680,55.48997602127558,0.0,44.510024,19308.555,100.0
7681,137.391298910238,37.3913,0.0,19342.207,100.0
7682,204.1724003977577,104.1724,0.0,19435.963,100.0
7683,247.54347859659543,147.54348,0.0,19568.752,100.0
7684,263.7250307687968,163.72503,0.0,19716.104,100.0
7685,251.4233017990006,151.4233,0.0,19852.385,100.0
7686,211.61722753251027,111.61723,0.0,19952.841,100.0
7687,147.70605262025683,47.706054,0.0,19995.776,100.0
7688,66.98141985153987,0.0,33.01858,19959.089,100.0
7689,1.1879873695226402,0.0,98.812013,19849.298,100.0
7690,0.0,0.0,100.0,19738.187,100.0
7691,0.0,0.0,100.0,19627.075,100.0
7692,0.0,0.0,100.0,19515.964,100.0
7693,0.0,0.0,100.0,19404.853,100.0
7694,0.0,0.0,100.0,19293.742,100.0
7695,0.0,0.0,100.0,19182.631,100.0
7696,0.0,0.0,100.0,19071.52,100.0
7697,0.0,0.0,100.0,18960.409,100.0
7698,0.0,0.0,100.0,18849.298,100.0
7699,0.0,0.0,100.0,18738.187,100.0
7700,0.0,0.0,100.0,18627.075,100.0
7701,0.0,0.0,100.0,18515.964,100.0
7702,0.0,0.0,100.0,18404.853,100.0
7703,0.0,0.0,100.0,18293.742,100.0
7704,54.119297611252144,0.0,45.880702,18242.764,100.0
7705,135.88571350350335,35.885715,0.0,18275.061,100.0
7706,202.66083330300776,102.66083,0.0,18367.455,100.0
7707,246.0739274806843,146.07393,0.0,18498.922,100.0
7708,262.3337208597764,162.33372,0.0,18645.022,100.0
7709,250.13933871362596,150.13934,0.0,18780.148,100.0
7710,210.46166493046417,110.46167,0.0,18879.563,100.0
7711,146.69208581385135,46.692087,0.0,18921.586,100.0
7712,66.13570977927546,0.0,33.86429,18883.959,100.0
7713,1.0387582956119914,0.0,98.961242,18774.002,100.0
7714,0.0,0.0,100.0,18662.891,100.0
7715,0.0,0.0,100.0,18551.78,100.0
7716,0.0,0.0,100.0,18440.669,100.0
7717,0.0,0.0,100.0,18329.558,100.0
7718,0.0,0.0,100.0,18218.447,100.0
7719,0.0,0.0,100.0,18107.336,100.0
7720,0.0,0.0,100.0,17996.224,100.0
7721,0.0,0.0,100.0,17885.113,100.0
7722,0.0,0.0,100.0,17774.002,100.0
7723,0.0,0.0,100.0,17662.891,100.0
7724,0.0,0.0,100.0,17551.78,100.0
7725,0.0,0.0,100.0,17440.669,100.0
7726,0.0,0.0,100.0,17329.558,100.0
7727,0.0,0.0,100.0,17218.447,100.0
7728,52.763806400160654,0.0,47.236193,17165.962,100.0
7729,134.39753974070197,34.397541,0.0,17196.92,100.0
7730,201.17231968660425,101.17232,0.0,17287.975,100.0
7731,244.63373566608504,144.63374,0.0,17418.145,100.0
7732,260.97821378800523,160.97822,0.0,17563.026,100.0
7733,248.89728006618188,148.89728,0.0,17697.033,100.0
7734,209.35321703353026,109.35322,0.0,17795.451,100.0
7735,145.72872914049645,45.72873,0.0,17836.607,100.0
7736,65.33983604270728,0.0,34.660163,17798.096,100.0
7737,0.9087755579024538,0.0,99.091224,17687.994,100.0
7738,0.0,0.0,100.0,17576.883,100.0
7739,0.0,0.0,100.0,17465.772,100.0
7740,0.0,0.0,100.0,17354.661,100.0
7741,0.0,0.0,100.0,17243.55,100.0
7742,0.0,0.0,100.0,17132.439,100.0
7743,0.0,0.0,100.0,17021.328,100.0
7744,0.0,0.0,100.0,16910.217,100.0
7745,0.0,0.0,100.0,16799.105,100.0
7746,0.0,0.0,100.0,16687.994,100.0
7747,0.0,0.0,100.0,16576.883,100.0
7748,0.0,0.0,100.0,16465.772,100.0
7749,0.0,0.0,100.0,16354.661,100.0
7750,0.0,0.0,100.0,16243.55,100.0
7751,0.0,0.0,100.0,16132.439,100.0
7752,51.42458861396535,0.0,48.575411,16078.466,100.0
7753,132.92801750227264,32.928019,0.0,16108.101,100.0
7754,199.70817882408437,99.70818,0.0,16197.839,100.0
7755,243.22422537535547,143.22423,0.0,16326.74,100.0
7756,259.65977307940665,159.65978,0.0,16470.434,100.0
7757,247.69827743102167,147.69828,0.0,16603.363,100.0
7758,208.29287722039157,108.29288,0.0,16700.826,100.0
7759,144.8167693325268,44.816771,0.0,16741.161,100.0
7760,64.59421266288972,0.0,35.405787,16701.822,100.0
7761,0.7959521826348552,0.0,99.204048,16591.595,100.0
7762,0.0,0.0,100.0,16480.484,100.0
7763,0.0,0.0,100.0,16369.373,100.0
7764,0.0,0.0,100.0,16258.262,100.0
7765,0.0,0.0,100.0,16147.15,100.0
7766,0.0,0.0,100.0,16036.039,100.0
7767,0.0,0.0,100.0,15924.928,100.0
7768,0.0,0.0,100.0,15813.817,100.0
7769,0.0,0.0,100.0,15702.706,100.0
7770,0.0,0.0,100.0,15591.595,100.0
7771,0.0,0.0,100.0,15480.484,100.0
7772,0.0,0.0,100.0,15369.373,100.0
7773,0.0,0.0,100.0,15258.262,100.0
7774,0.0,0.0,100.0,15147.15,100.0
7775,0.0,0.0,100.0,15036.039,100.0
7776,50.10268645177308,0.0,49.897313,14980.598,100.0
7777,131.4783496377604,31.478351,0.0,15008.928,100.0
7778,198.26969396472657,98.269696,0.0,15097.371,100.0
7779,241.84668404573546,141.84669,0.0,15225.033,100.0
7780,258.37962975370164,158.37963,0.0,15367.575,100.0
7781,246.54345325940568,146.54346,0.0,15499.464,100.0
7782,207.28161430013154,107.28162,0.0,15596.017,100.0
7783,143.95697490963917,43.956976,0.0,15635.579,100.0
7784,63.89924731961747,0.0,36.100752,15595.467,100.0
7785,0.6983556793032566,0.0,99.301644,15485.132,100.0
7786,0.0,0.0,100.0,15374.02,100.0
7787,0.0,0.0,100.0,15262.909,100.0
7788,0.0,0.0,100.0,15151.798,100.0
7789,0.0,0.0,100.0,15040.687,100.0
7790,0.0,0.0,100.0,14929.576,100.0
7791,0.0,0.0,100.0,14818.465,100.0
7792,0.0,0.0,100.0,14707.354,100.0
7793,0.0,0.0,100.0,14596.243,100.0
7794,0.0,0.0,100.0,14485.132,100.0
7795,0.0,0.0,100.0,14374.02,100.0
7796,0.0,0.0,100.0,14262.909,100.0
7797,0.0,0.0,100.0,14151.798,100.0
7798,0.0,0.0,100.0,14040.687,100.0
7799,0.0,0.0,100.0,13929.576,100.0
7800,48.79908953025811,0.0,51.20091,13872.686,100.0
7801,130.04969308143012,30.049694,0.0,13899.731,100.0
7802,196.85810367018382,96.858105,0.0,13986.903,100.0
7803,240.502356303732,140.50236,0.0,14113.355,100.0
7804,257.13897519459516,157.13898,0.0,14254.78,100.0
7805,245.43389482748526,145.4339,0.0,14385.671,100.0
7806,206.32036765007746,106.32037,0.0,14481.359,100.0
7807,143.15009269985072,43.150094,0.0,14520.194,100.0
7808,63.2553405316774,0.0,36.744659,14479.367,100.0
7809,0.6142157025900751,0.0,99.385784,14368.938,100.0
7810,0.0,0.0,100.0,14257.827,100.0
7811,0.0,0.0,100.0,14146.716,100.0
7812,0.0,0.0,100.0,14035.605,100.0
7813,0.0,0.0,100.0,13924.494,100.0
7814,0.0,0.0,100.0,13813.383,100.0
7815,0.0,0.0,100.0,13702.272,100.0
7816,0.0,0.0,100.0,13591.16,100.0
7817,0.0,0.0,100.0,13480.049,100.0
7818,0.0,0.0,100.0,13368.938,100.0
7819,0.0,0.0,100.0,13257.827,100.0
7820,0.0,0.0,100.0,13146.716,100.0
7821,0.0,0.0,100.0,13035.605,100.0
7822,0.0,0.0,100.0,12924.494,100.0
7823,0.0,0.0,100.0,12813.383,100.0
7824,47.514731937830504,0.0,52.485268,12755.066,100.0
7825,128.64315569966942,28.643157,0.0,12780.844,100.0
7826,195.47459825544522,95.4746,0.0,12866.772,100.0
7827,239.19244013020466,139.19244,0.0,12992.045,100.0
7828,255.93895714266733,155.93896,0.0,13132.39,100.0
7829,244.37065014155968,144.37065,0.0,13262.323,100.0
7830,205.41004316612532,105.41004,0.0,13357.193,100.0
7831,142.39684409667177,42.396845,0.0,13395.35,100.0
7832,62.66288379689351,0.0,37.337116,13353.864,100.0
7833,0.5419274532775441,0.0,99.458073,13243.355,100.0
7834,0.0,0.0,100.0,13132.244,100.0
7835,0.0,0.0,100.0,13021.133,100.0
7836,0.0,0.0,100.0,12910.022,100.0
7837,0.0,0.0,100.0,12798.911,100.0
7838,0.0,0.0,100.0,12687.799,100.0
7839,0.0,0.0,100.0,12576.688,100.0
7840,0.0,0.0,100.0,12465.577,100.0
7841,0.0,0.0,100.0,12354.466,100.0
7842,0.0,0.0,100.0,12243.355,100.0
7843,0.0,0.0,100.0,12132.244,100.0
7844,0.0,0.0,100.0,12021.133,100.0
7845,0.0,0.0,100.0,11910.022,100.0
7846,0.0,0.0,100.0,11798.911,100.0
7847,0.0,0.0,100.0,11687.799,100.0
7848,46.25049539954913,0.0,53.749504,11628.078,100.0
7849,127.25979963242443,27.259801,0.0,11652.612,100.0
7850,194.12032227777834,94.120324,0.0,11737.32,100.0
7851,237.91808825219525,137.91809,0.0,11861.446,100.0
7852,254.7806798830179,154.78068,0.0,12000.749,100.0
7853,243.35472692187557,143.35473,0.0,12129.768,100.0
7854,204.55151115046743,104.55151,0.0,12223.864,100.0
7855,141.69792218963346,41.697923,0.0,12261.393,100.0
7856,62.12225772664892,0.0,37.877742,12219.306,100.0
7857,0.48005146068487137,0.0,99.519949,12108.728,100.0
7858,0.0,0.0,100.0,11997.617,100.0
7859,0.0,0.0,100.0,11886.506,100.0
7860,0.0,0.0,100.0,11775.395,100.0
7861,0.0,0.0,100.0,11664.284,100.0
7862,0.0,0.0,100.0,11553.173,100.0
7863,0.0,0.0,100.0,11442.062,100.0
7864,0.0,0.0,100.0,11330.951,100.0
7865,0.0,0.0,100.0,11219.84,100.0
7866,0.0,0.0,100.0,11108.728,100.0
7867,0.0,0.0,100.0,10997.617,100.0
7868,0.0,0.0,100.0,10886.506,100.0
7869,0.0,0.0,100.0,10775.395,100.0
7870,0.0,0.0,100.0,10664.284,100.0
7871,0.0,0.0,100.0,10553.173,100.0
7872,45.007218057040056,0.0,54.992782,10492.07,100.0
7873,125.90065092765278,25.900652,0.0,10515.38,100.0
7874,192.79638295764173,92.796385,0.0,10598.897,100.0
7875,236.68041487716053,136.68042,0.0,10721.91,100.0
7876,253.66520902084835,153.66521,0.0,10860.208,100.0
7877,242.38709530154813,142.3871,0.0,10988.357,100.0
7878,203.74560700349357,103.74561,0.0,11081.728,100.0
7879,141.05399080554255,41.053992,0.0,11118.676,100.0
7880,61.63383121252349,0.0,38.366168,11076.047,100.0
7881,0.4273104503560758,0.0,99.57269,10965.411,100.0
7882,0.0,0.0,100.0,10854.3,100.0
7883,0.0,0.0,100.0,10743.189,100.0
7884,0.0,0.0,100.0,10632.078,100.0
7885,0.0,0.0,100.0,10520.966,100.0
7886,0.0,0.0,100.0,10409.855,100.0
7887,0.0,0.0,100.0,10298.744,100.0
7888,0.0,0.0,100.0,10187.633,100.0
7889,0.0,0.0,100.0,10076.522,100.0
7890,0.0,0.0,100.0,9965.4108,100.0
7891,0.0,0.0,100.0,9854.2997,100.0
7892,0.0,0.0,100.0,9743.1886,100.0
7893,0.0,0.0,100.0,9632.0775,100.0
7894,0.0,0.0,100.0,9520.9664,100.0
7895,0.0,0.0,100.0,9409.8553,100.0
7896,43.785707059823345,0.0,56.214293,9347.395,100.0
7897,124.56671372306494,24.566715,0.0,9369.505,100.0
7898,191.50386311706936,91.503865,0.0,9451.8585,100.0
7899,235.48050665880123,135.48051,0.0,9573.7909,100.0
7900,252.5935800808469,152.59358,0.0,9711.1252,100.0
7901,241.4686938783766,141.4687,0.0,9838.447,100.0
7902,202.9931347420516,102.99314,0.0,9931.1408,100.0
7903,140.4656857953766,40.465687,0.0,9967.5599,100.0
7904,61.197962196781035,0.0,38.802037,9924.4466,100.0
7905,0.3825839849032145,0.0,99.617416,9813.7605,100.0
7906,0.0,0.0,100.0,9702.6494,100.0
7907,0.0,0.0,100.0,9591.5383,100.0
7908,0.0,0.0,100.0,9480.4272,100.0
7909,0.0,0.0,100.0,9369.3161,100.0
7910,0.0,0.0,100.0,9258.205,100.0
7911,0.0,0.0,100.0,9147.0939,100.0
7912,0.0,0.0,100.0,9035.9828,100.0
7913,0.0,0.0,100.0,8924.8716,100.0
7914,0.0,0.0,100.0,8813.7605,100.0
7915,0.0,0.0,100.0,8702.6494,100.0
7916,0.0,0.0,100.0,8591.5383,100.0
7917,0.0,0.0,100.0,8480.4272,100.0
7918,0.0,0.0,100.0,8369.3161,100.0
7919,0.0,0.0,100.0,8258.205,100.0
7920,42.58675216218643,0.0,57.413247,8194.4125,100.0
7921,123.25898599296701,23.258987,0.0,8215.3456,100.0
7922,190.2438357373053,90.243837,0.0,8296.565,100.0
7923,234.31943528703215,134.31944,0.0,8417.4525,100.0
7924,251.56680870041004,151.56681,0.0,8553.8626,100.0
7925,240.60043729252214,140.60044,0.0,8680.403,100.0
7926,202.29487196533012,102.29487,0.0,8772.4684,100.0
7927,139.93361766190588,39.933619,0.0,8808.4087,100.0
7928,60.8149994853094,0.0,39.185,8764.8698,100.0
7929,0.3449015062162414,0.0,99.655098,8654.1419,100.0
7930,0.0,0.0,100.0,8543.0308,100.0
7931,0.0,0.0,100.0,8431.9197,100.0
7932,0.0,0.0,100.0,8320.8086,100.0
7933,0.0,0.0,100.0,8209.6975,100.0
7934,0.0,0.0,100.0,8098.5864,100.0
7935,0.0,0.0,100.0,7987.4752,100.0
7936,0.0,0.0,100.0,7876.3641,100.0
7937,0.0,0.0,100.0,7765.253,100.0
7938,0.0,0.0,100.0,7654.1419,100.0
7939,0.0,0.0,100.0,7543.0308,100.0
7940,0.0,0.0,100.0,7431.9197,100.0
7941,0.0,0.0,100.0,7320.8086,100.0
7942,0.0,0.0,100.0,7209.6975,100.0
7943,0.0,0.0,100.0,7098.5864,100.0
7944,41.41113719554522,0.0,58.588862,7033.4876,100.0
7945,121.9784732928605,21.978474,0.0,7053.2682,100.0
7946,189.01737658307962,89.017378,0.0,7133.3839,100.0
7947,233.19826829921828,133.19827,0.0,7253.2623,100.0
7948,250.58589927678207,150.5859,0.0,7388.7896,100.0
7949,239.78322254520748,139.78322,0.0,7514.5945,100.0
7950,201.6515738561343,101.65158,0.0,7606.081,100.0
7951,139.45837350757213,39.458375,0.0,7641.5935,100.0
7952,60.485284103532756,0.0,39.514715,7597.6883,100.0
7953,0.3134343508957473,0.0,99.686566,7486.9254,100.0
7954,0.0,0.0,100.0,7375.8143,100.0
7955,0.0,0.0,100.0,7264.7032,100.0
7956,0.0,0.0,100.0,7153.5921,100.0
7957,0.0,0.0,100.0,7042.481,100.0
7958,0.0,0.0,100.0,6931.3699,100.0
7959,0.0,0.0,100.0,6820.2587,100.0
7960,0.0,0.0,100.0,6709.1476,100.0
7961,0.0,0.0,100.0,6598.0365,100.0
7962,0.0,0.0,100.0,6486.9254,100.0
7963,0.0,0.0,100.0,6375.8143,100.0
7964,0.0,0.0,100.0,6264.7032,100.0
7965,0.0,0.0,100.0,6153.5921,100.0
7966,0.0,0.0,100.0,6042.481,100.0
7967,0.0,0.0,100.0,5931.3699,100.0
7968,40.25964707537987,0.0,59.740353,5864.9917,100.0
7969,120.72619767759763,20.726199,0.0,5883.6453,100.0
7970,187.82557203330632,87.825574,0.0,5962.6883,100.0
7971,232.1180753483838,132.11808,0.0,6081.5945,100.0
7972,249.6518494584129,149.65185,0.0,6216.2812,100.0
7973,239.01793166225656,139.01793,0.0,6341.3974,100.0
7974,201.0639741116564,101.06398,0.0,6432.3549,100.0
7975,139.04051652727392,39.040518,0.0,6467.4914,100.0
7976,60.20914880189265,0.0,39.790851,6423.2793,100.0
7977,0.2874873293762947,0.0,99.712513,6312.4877,100.0
7978,0.0,0.0,100.0,6201.3766,100.0
7979,0.0,0.0,100.0,6090.2654,100.0
7980,0.0,0.0,100.0,5979.1543,100.0
7981,0.0,0.0,100.0,5868.0432,100.0
7982,0.0,0.0,100.0,5756.9321,100.0
7983,0.0,0.0,100.0,5645.821,100.0
7984,0.0,0.0,100.0,5534.7099,100.0
7985,0.0,0.0,100.0,5423.5988,100.0
7986,0.0,0.0,100.0,5312.4877,100.0
7987,0.0,0.0,100.0,5201.3766,100.0
7988,0.0,0.0,100.0,5090.2654,100.0
7989,0.0,0.0,100.0,4979.1543,100.0
7990,0.0,0.0,100.0,4868.0432,100.0
7991,0.0,0.0,100.0,4756.9321,100.0
7992,39.13306974062511,0.0,60.86693,4689.3022,100.0
7993,119.50320099564827,19.503202,0.0,4706.8551,100.0
7994,186.66952128843164,86.669523,0.0,4784.8576,100.0
7995,231.07992913421046,131.07993,0.0,4902.8296,100.0
7996,248.76564978245827,148.76565,0.0,5036.7187,100.0
7997,238.3054301077668,138.30543,0.0,5161.1935,100.0
7998,200.53278230895415,100.53278,0.0,5251.6731,100.0
7999,138.6805826761444,38.680584,0.0,5286.4856,100.0
8000,59.98691544791261,0.0,40.013084,5242.0266,100.0
8001,0.26649047927020686,0.0,99.73351,5131.2116,100.0
8002,0.0,0.0,100.0,5020.1005,100.0
8003,0.0,0.0,100.0,4908.9894,100.0
8004,0.0,0.0,100.0,4797.8783,100.0
8005,0.0,0.0,100.0,4686.7671,100.0
8006,0.0,0.0,100.0,4575.656,100.0
8007,0.0,0.0,100.0,4464.5449,100.0
8008,0.0,0.0,100.0,4353.4338,100.0
8009,0.0,0.0,100.0,4242.3227,100.0
8010,0.0,0.0,100.0,4131.2116,100.0
8011,0.0,0.0,100.0,4020.1005,100.0
8012,0.0,0.0,100.0,3908.9894,100.0
8013,0.0,0.0,100.0,3797.8783,100.0
8014,0.0,0.0,100.0,3686.7671,100.0
8015,0.0,0.0,100.0,3575.656,100.0
8016,38.03219411687187,0.0,61.967806,3506.8029,100.0
8017,118.31054371768612,18.310545,0.0,3523.2824,100.0
8018,185.55033426803715,85.550336,0.0,3600.2777,100.0
8019,230.08490239916324,130.0849,0.0,3717.3541,100.0
8020,247.9282798903883,147.92828,0.0,3850.4896,100.0
8021,237.6465623969414,137.64656,0.0,3974.3715,100.0
8022,200.05867913471985,100.05868,0.0,4064.4243,100.0
