Result_ID,Sensitivity,Country,Year,Tech,Availability,LCOE,Cost,Solar_Capacity_MW,BESS_Energy_MWh
6686,Default,United States,2018,Coal,0.6,61.07140853062076,2087820.0000000002,,
6687,DR=0.08_LT=25,United States,2018,Coal,0.6,72.06193560672075,2087820.0000000002,,
6688,Default,United States,2019,Coal,0.6,55.601631321318436,2087820.0000000002,,
6689,DR=0.08_LT=25,United States,2019,Coal,0.6,66.59215839741842,2087820.0000000002,,
6690,Default,United States,2020,Coal,0.6,50.57920853062076,2087820.0000000002,,
6691,DR=0.08_LT=25,United States,2020,Coal,0.6,61.56973560672075,2087820.0000000002,,
6692,Default,United States,2021,Coal,0.6,59.56936085620215,2087820.0000000002,,
6693,DR=0.08_LT=25,United States,2021,Coal,0.6,70.55988793230213,2087820.0000000002,,
6694,Default,United States,2022,Coal,0.6,90.6259399259696,2087820.0000000002,,
6695,DR=0.08_LT=25,United States,2022,Coal,0.6,101.6164670020696,2087820.0000000002,,
6696,Default,United States,2023,Coal,0.6,61.330643414341694,2087820.0000000002,,
6697,DR=0.08_LT=25,United States,2023,Coal,0.6,72.32117049044169,2087820.0000000002,,
6698,Default,United States,2024,Coal,0.6,62.75489341434169,2087820.0000000002,,
6699,DR=0.08_LT=25,United States,2024,Coal,0.6,73.74542049044167,2087820.0000000002,,
6700,Default,United States,2015,Gas,0.6,44.177619773401055,1412616.0714285714,,
6701,DR=0.08_LT=25,United States,2015,Gas,0.6,46.172566320749084,1412616.0714285714,,
6702,Default,United States,2016,Gas,0.6,45.423346089190524,1412616.0714285714,,
6703,DR=0.08_LT=25,United States,2016,Gas,0.6,47.41829263653857,1412616.0714285714,,
6704,Default,United States,2017,Gas,0.6,46.31856889620807,1412616.0714285714,,
6705,DR=0.08_LT=25,United States,2017,Gas,0.6,48.313515443556106,1412616.0714285714,,
6706,Default,United States,2018,Gas,0.6,47.23263380848877,1412616.0714285714,,
6707,DR=0.08_LT=25,United States,2018,Gas,0.6,49.227580355836814,1412616.0714285714,,
6708,Default,United States,2019,Gas,0.6,43.63477240498,1412616.0714285714,,
6709,DR=0.08_LT=25,United States,2019,Gas,0.6,45.629718952328034,1412616.0714285714,,
6710,Default,United States,2020,Gas,0.6,40.46926608919053,1412616.0714285714,,
6711,DR=0.08_LT=25,United States,2020,Gas,0.6,42.46421263653856,1412616.0714285714,,
6712,Default,United States,2021,Gas,0.6,51.54480047515545,1412616.0714285714,,
6713,DR=0.08_LT=25,United States,2021,Gas,0.6,53.53974702250348,1412616.0714285714,,
6714,Default,United States,2022,Gas,0.6,66.7490829312958,1412616.0714285714,,
6715,DR=0.08_LT=25,United States,2022,Gas,0.6,68.74402947864382,1412616.0714285714,,
6716,Default,United States,2023,Gas,0.6,43.71628644006772,1412616.0714285714,,
6717,DR=0.08_LT=25,United States,2023,Gas,0.6,45.711232987415755,1412616.0714285714,,
6718,Default,United States,2024,Gas,0.6,42.02193310673438,1412616.0714285714,,
6719,DR=0.08_LT=25,United States,2024,Gas,0.6,44.01687965408242,1412616.0714285714,,
6720,Default,United States,2024,Solar+BESS,0.65,59.86,4514823.562386325,2.7,8.6
6721,DR=0.08_LT=25,United States,2024,Solar+BESS,0.65,79.8,4514823.562386325,2.7,8.6
6722,Default,United States,2015,Solar+BESS,0.65,244.07,21545672.915599998,2.7,8.6
6723,DR=0.08_LT=25,United States,2015,Solar+BESS,0.65,339.24,21545672.915599998,2.7,8.6
6724,Default,United States,2016,Solar+BESS,0.65,191.06,16644799.0624,2.7,8.6
6725,DR=0.08_LT=25,United States,2016,Solar+BESS,0.65,264.58,16644799.0624,2.7,8.6
6726,Default,United States,2017,Solar+BESS,0.65,149.72,12822626.468349505,2.7,8.6
6727,DR=0.08_LT=25,United States,2017,Solar+BESS,0.65,206.36,12822626.468349505,2.7,8.6
6728,Default,United States,2018,Solar+BESS,0.65,131.06,11097717.748572089,2.7,8.6
6729,DR=0.08_LT=25,United States,2018,Solar+BESS,0.65,180.08,11097717.748572089,2.7,8.6
6730,Default,United States,2019,Solar+BESS,0.65,84.57,6799947.605223247,2.7,8.6
6731,DR=0.08_LT=25,United States,2019,Solar+BESS,0.65,114.61,6799947.605223247,2.7,8.6
6732,Default,United States,2020,Solar+BESS,0.65,77.5,6146122.65074962,2.7,8.6
6733,DR=0.08_LT=25,United States,2020,Solar+BESS,0.65,104.65,6146122.65074962,2.7,8.6
6734,Default,United States,2021,Solar+BESS,0.65,73.36,5763400.065580633,2.7,8.6
6735,DR=0.08_LT=25,United States,2021,Solar+BESS,0.65,98.82,5763400.065580633,2.7,8.6
6736,Default,United States,2022,Solar+BESS,0.65,78.98,6282773.542036131,2.7,8.6
6737,DR=0.08_LT=25,United States,2022,Solar+BESS,0.65,106.73,6282773.542036131,2.7,8.6
6738,Default,United States,2023,Solar+BESS,0.65,69.55,5411303.265559196,2.7,8.6
6739,DR=0.08_LT=25,United States,2023,Solar+BESS,0.65,93.46,5411303.265559196,2.7,8.6
6740,Default,United States,2015,Coal,0.65,51.22984597817587,2087820.0000000002,,
6741,DR=0.08_LT=25,United States,2015,Coal,0.65,61.37494789457585,2087820.0000000002,,
6742,Default,United States,2016,Coal,0.65,51.18843551305959,2087820.0000000002,,
6743,DR=0.08_LT=25,United States,2016,Coal,0.65,61.333537429459575,2087820.0000000002,,
6744,Default,United States,2017,Coal,0.65,55.506189001431686,2087820.0000000002,,
6745,DR=0.08_LT=25,United States,2017,Coal,0.65,65.65129091783166,2087820.0000000002,,
6746,Default,United States,2018,Coal,0.65,58.652254117710754,2087820.0000000002,,
6747,DR=0.08_LT=25,United States,2018,Coal,0.65,68.79735603411073,2087820.0000000002,,
6748,Default,United States,2019,Coal,0.65,53.182476908408425,2087820.0000000002,,
6749,DR=0.08_LT=25,United States,2019,Coal,0.65,63.32757882480841,2087820.0000000002,,
6750,Default,United States,2020,Coal,0.65,48.16005411771076,2087820.0000000002,,
6751,DR=0.08_LT=25,United States,2020,Coal,0.65,58.30515603411074,2087820.0000000002,,
6752,Default,United States,2021,Coal,0.65,57.150206443292156,2087820.0000000002,,
6753,DR=0.08_LT=25,United States,2021,Coal,0.65,67.29530835969213,2087820.0000000002,,
6754,Default,United States,2022,Coal,0.65,88.20678551305959,2087820.0000000002,,
6755,DR=0.08_LT=25,United States,2022,Coal,0.65,98.35188742945955,2087820.0000000002,,
6756,Default,United States,2023,Coal,0.65,58.91148900143169,2087820.0000000002,,
6757,DR=0.08_LT=25,United States,2023,Coal,0.65,69.05659091783167,2087820.0000000002,,
6758,Default,United States,2024,Coal,0.65,60.33573900143169,2087820.0000000002,,
6759,DR=0.08_LT=25,United States,2024,Coal,0.65,70.48084091783167,2087820.0000000002,,
6760,Default,United States,2015,Gas,0.65,42.216761437255485,1412616.0714285714,,
6761,DR=0.08_LT=25,United States,2015,Gas,0.65,44.05825055788444,1412616.0714285714,,
6762,Default,United States,2016,Gas,0.65,43.46248775304497,1412616.0714285714,,
6763,DR=0.08_LT=25,United States,2016,Gas,0.65,45.30397687367392,1412616.0714285714,,
6764,Default,United States,2017,Gas,0.65,44.35771056006251,1412616.0714285714,,
6765,DR=0.08_LT=25,United States,2017,Gas,0.65,46.199199680691464,1412616.0714285714,,
6766,Default,United States,2018,Gas,0.65,45.2717754723432,1412616.0714285714,,
6767,DR=0.08_LT=25,United States,2018,Gas,0.65,47.113264592972165,1412616.0714285714,,
6768,Default,United States,2019,Gas,0.65,41.67391406883443,1412616.0714285714,,
6769,DR=0.08_LT=25,United States,2019,Gas,0.65,43.51540318946339,1412616.0714285714,,
6770,Default,United States,2020,Gas,0.65,38.50840775304496,1412616.0714285714,,
6771,DR=0.08_LT=25,United States,2020,Gas,0.65,40.34989687367392,1412616.0714285714,,
6772,Default,United States,2021,Gas,0.65,49.58394213900988,1412616.0714285714,,
6773,DR=0.08_LT=25,United States,2021,Gas,0.65,51.425431259638835,1412616.0714285714,,
6774,Default,United States,2022,Gas,0.65,64.78822459515023,1412616.0714285714,,
6775,DR=0.08_LT=25,United States,2022,Gas,0.65,66.62971371577918,1412616.0714285714,,
6776,Default,United States,2023,Gas,0.65,41.755428103922156,1412616.0714285714,,
6777,DR=0.08_LT=25,United States,2023,Gas,0.65,43.596917224551106,1412616.0714285714,,
6778,Default,United States,2024,Gas,0.65,40.061074770588824,1412616.0714285714,,
6779,DR=0.08_LT=25,United States,2024,Gas,0.65,41.90256389121778,1412616.0714285714,,
6780,Default,United States,2024,Solar+BESS,0.7,62.13,5021708.920599567,2.9,10.0
6781,DR=0.08_LT=25,United States,2024,Solar+BESS,0.7,82.73,5021708.920599567,2.9,10.0
6782,Default,United States,2015,Solar+BESS,0.7,256.99,24423058.4798,2.9,10.0
6783,DR=0.08_LT=25,United States,2015,Solar+BESS,0.7,357.17,24423058.4798,2.9,10.0
6784,Default,United States,2016,Solar+BESS,0.7,200.53,18801583.7242,2.9,10.0
6785,DR=0.08_LT=25,United States,2016,Solar+BESS,0.7,277.65,18801583.7242,2.9,10.0
6786,Default,United States,2017,Solar+BESS,0.7,156.73,14441005.863142215,2.9,10.0
6787,DR=0.08_LT=25,United States,2017,Solar+BESS,0.7,215.97,14441005.863142215,2.9,10.0
6788,Default,United States,2018,Solar+BESS,0.7,137.42,12518237.190351628,2.9,10.0
6789,DR=0.08_LT=25,United States,2018,Solar+BESS,0.7,188.77,12518237.190351628,2.9,10.0
6790,Default,United States,2019,Solar+BESS,0.7,87.98,7595800.60790913,2.9,10.0
6791,DR=0.08_LT=25,United States,2019,Solar+BESS,0.7,119.14,7595800.60790913,2.9,10.0
6792,Default,United States,2020,Solar+BESS,0.7,80.64,6864597.717896666,2.9,10.0
6793,DR=0.08_LT=25,United States,2020,Solar+BESS,0.7,108.8,6864597.717896666,2.9,10.0
6794,Default,United States,2021,Solar+BESS,0.7,76.35,6437594.315049628,2.9,10.0
6795,DR=0.08_LT=25,United States,2021,Solar+BESS,0.7,102.76,6437594.315049628,2.9,10.0
6796,Default,United States,2022,Solar+BESS,0.7,82.54,7053971.166386394,2.9,10.0
6797,DR=0.08_LT=25,United States,2022,Solar+BESS,0.7,111.47,7053971.166386394,2.9,10.0
6798,Default,United States,2023,Solar+BESS,0.7,72.45,6049540.843184585,2.9,10.0
6799,DR=0.08_LT=25,United States,2023,Solar+BESS,0.7,97.27,6049540.843184585,2.9,10.0
6800,Default,United States,2015,Coal,0.7,49.15628505282444,2087820.0000000002,,
6801,DR=0.08_LT=25,United States,2015,Coal,0.7,58.57673683233872,2087820.0000000002,,
6802,Default,United States,2016,Coal,0.7,49.11487458770816,2087820.0000000002,,
6803,DR=0.08_LT=25,United States,2016,Coal,0.7,58.535326367222446,2087820.0000000002,,
6804,Default,United States,2017,Coal,0.7,53.43262807608025,2087820.0000000002,,
6805,DR=0.08_LT=25,United States,2017,Coal,0.7,62.85307985559454,2087820.0000000002,,
6806,Default,United States,2018,Coal,0.7,56.57869319235933,2087820.0000000002,,
6807,DR=0.08_LT=25,United States,2018,Coal,0.7,65.99914497187359,2087820.0000000002,,
6808,Default,United States,2019,Coal,0.7,51.108915983056995,2087820.0000000002,,
6809,DR=0.08_LT=25,United States,2019,Coal,0.7,60.529367762571276,2087820.0000000002,,
6810,Default,United States,2020,Coal,0.7,46.08649319235932,2087820.0000000002,,
6811,DR=0.08_LT=25,United States,2020,Coal,0.7,55.5069449718736,2087820.0000000002,,
6812,Default,United States,2021,Coal,0.7,55.07664551794072,2087820.0000000002,,
6813,DR=0.08_LT=25,United States,2021,Coal,0.7,64.497097297455,2087820.0000000002,,
6814,Default,United States,2022,Coal,0.7,86.13322458770817,2087820.0000000002,,
6815,DR=0.08_LT=25,United States,2022,Coal,0.7,95.55367636722244,2087820.0000000002,,
6816,Default,United States,2023,Coal,0.7,56.83792807608025,2087820.0000000002,,
6817,DR=0.08_LT=25,United States,2023,Coal,0.7,66.25837985559453,2087820.0000000002,,
6818,Default,United States,2024,Coal,0.7,58.262178076080254,2087820.0000000002,,
6819,DR=0.08_LT=25,United States,2024,Coal,0.7,67.68262985559453,2087820.0000000002,,
6820,Default,United States,2015,Gas,0.7,40.536025720559294,1412616.0714285714,,
6821,DR=0.08_LT=25,United States,2015,Gas,0.7,42.24597990400047,1412616.0714285714,,
6822,Default,United States,2016,Gas,0.7,41.78175203634878,1412616.0714285714,,
6823,DR=0.08_LT=25,United States,2016,Gas,0.7,43.49170621978995,1412616.0714285714,,
6824,Default,United States,2017,Gas,0.7,42.676974843366324,1412616.0714285714,,
6825,DR=0.08_LT=25,United States,2017,Gas,0.7,44.3869290268075,1412616.0714285714,,
6826,Default,United States,2018,Gas,0.7,43.59103975564702,1412616.0714285714,,
6827,DR=0.08_LT=25,United States,2018,Gas,0.7,45.300993939088194,1412616.0714285714,,
6828,Default,United States,2019,Gas,0.7,39.993178352138244,1412616.0714285714,,
6829,DR=0.08_LT=25,United States,2019,Gas,0.7,41.70313253557943,1412616.0714285714,,
6830,Default,United States,2020,Gas,0.7,36.82767203634877,1412616.0714285714,,
6831,DR=0.08_LT=25,United States,2020,Gas,0.7,38.53762621978995,1412616.0714285714,,
6832,Default,United States,2021,Gas,0.7,47.90320642231369,1412616.0714285714,,
6833,DR=0.08_LT=25,United States,2021,Gas,0.7,49.613160605754864,1412616.0714285714,,
6834,Default,United States,2022,Gas,0.7,63.10748887845404,1412616.0714285714,,
6835,DR=0.08_LT=25,United States,2022,Gas,0.7,64.81744306189522,1412616.0714285714,,
6836,Default,United States,2023,Gas,0.7,40.074692387225966,1412616.0714285714,,
6837,DR=0.08_LT=25,United States,2023,Gas,0.7,41.784646570667135,1412616.0714285714,,
6838,Default,United States,2024,Gas,0.7,38.38033905389263,1412616.0714285714,,
6839,DR=0.08_LT=25,United States,2024,Gas,0.7,40.09029323733381,1412616.0714285714,,
6840,Default,United States,2024,Solar+BESS,0.75,64.21,5537666.341590939,3.2,11.4
6841,DR=0.08_LT=25,United States,2024,Solar+BESS,0.75,85.41,5537666.341590939,3.2,11.4
6842,Default,United States,2015,Solar+BESS,0.75,268.74,27356070.839600004,3.2,11.4
6843,DR=0.08_LT=25,United States,2015,Solar+BESS,0.75,373.47,27356070.839600004,3.2,11.4
6844,Default,United States,2016,Solar+BESS,0.75,209.15,20999563.8196,3.2,11.4
6845,DR=0.08_LT=25,United States,2016,Solar+BESS,0.75,289.54,20999563.8196,3.2,11.4
6846,Default,United States,2017,Solar+BESS,0.75,163.13,16089960.335144842,3.2,11.4
6847,DR=0.08_LT=25,United States,2017,Solar+BESS,0.75,224.73,16089960.335144842,3.2,11.4
6848,Default,United States,2018,Solar+BESS,0.75,143.22,13965752.636772498,3.2,11.4
6849,DR=0.08_LT=25,United States,2018,Solar+BESS,0.75,196.68,13965752.636772498,3.2,11.4
6850,Default,United States,2019,Solar+BESS,0.75,91.1,8406189.418997195,3.2,11.4
6851,DR=0.08_LT=25,United States,2019,Solar+BESS,0.75,123.28,8406189.418997195,3.2,11.4
6852,Default,United States,2020,Solar+BESS,0.75,83.51,7596187.938481074,3.2,11.4
6853,DR=0.08_LT=25,United States,2020,Solar+BESS,0.75,112.59,7596187.938481074,3.2,11.4
6854,Default,United States,2021,Solar+BESS,0.75,79.08,7124099.37936127,3.2,11.4
6855,DR=0.08_LT=25,United States,2021,Solar+BESS,0.75,106.36,7124099.37936127,3.2,11.4
6856,Default,United States,2022,Solar+BESS,0.75,85.79,7839564.184410831,3.2,11.4
6857,DR=0.08_LT=25,United States,2022,Solar+BESS,0.75,115.8,7839564.184410831,3.2,11.4
6858,Default,United States,2023,Solar+BESS,0.75,75.1,6699477.878267298,3.2,11.4
6859,DR=0.08_LT=25,United States,2023,Solar+BESS,0.75,100.75,6699477.878267298,3.2,11.4
6860,Default,United States,2015,Coal,0.75,47.35919891751987,2087820.0000000002,,
6861,DR=0.08_LT=25,United States,2015,Coal,0.75,56.15162057839985,2087820.0000000002,,
6862,Default,United States,2016,Coal,0.75,47.31778845240359,2087820.0000000002,,
6863,DR=0.08_LT=25,United States,2016,Coal,0.75,56.11021011328357,2087820.0000000002,,
6864,Default,United States,2017,Coal,0.75,51.635541940775674,2087820.0000000002,,
6865,DR=0.08_LT=25,United States,2017,Coal,0.75,60.42796360165568,2087820.0000000002,,
6866,Default,United States,2018,Coal,0.75,54.78160705705475,2087820.0000000002,,
6867,DR=0.08_LT=25,United States,2018,Coal,0.75,63.574028717934745,2087820.0000000002,,
6868,Default,United States,2019,Coal,0.75,49.31182984775242,2087820.0000000002,,
6869,DR=0.08_LT=25,United States,2019,Coal,0.75,58.104251508632416,2087820.0000000002,,
6870,Default,United States,2020,Coal,0.75,44.289407057054746,2087820.0000000002,,
6871,DR=0.08_LT=25,United States,2020,Coal,0.75,53.08182871793474,2087820.0000000002,,
6872,Default,United States,2021,Coal,0.75,53.279559382636144,2087820.0000000002,,
6873,DR=0.08_LT=25,United States,2021,Coal,0.75,62.07198104351613,2087820.0000000002,,
6874,Default,United States,2022,Coal,0.75,84.33613845240359,2087820.0000000002,,
6875,DR=0.08_LT=25,United States,2022,Coal,0.75,93.12856011328357,2087820.0000000002,,
6876,Default,United States,2023,Coal,0.75,55.04084194077567,2087820.0000000002,,
6877,DR=0.08_LT=25,United States,2023,Coal,0.75,63.83326360165567,2087820.0000000002,,
6878,Default,United States,2024,Coal,0.75,56.46509194077567,2087820.0000000002,,
6879,DR=0.08_LT=25,United States,2024,Coal,0.75,65.25751360165567,2087820.0000000002,,
6880,Default,United States,2015,Gas,0.75,39.079388099422594,1412616.0714285714,,
6881,DR=0.08_LT=25,United States,2015,Gas,0.75,40.675345337301025,1412616.0714285714,,
6882,Default,United States,2016,Gas,0.75,40.32511441521207,1412616.0714285714,,
6883,DR=0.08_LT=25,United States,2016,Gas,0.75,41.9210716530905,1412616.0714285714,,
6884,Default,United States,2017,Gas,0.75,41.22033722222961,1412616.0714285714,,
6885,DR=0.08_LT=25,United States,2017,Gas,0.75,42.81629446010804,1412616.0714285714,,
6886,Default,United States,2018,Gas,0.75,42.13440213451031,1412616.0714285714,,
6887,DR=0.08_LT=25,United States,2018,Gas,0.75,43.73035937238874,1412616.0714285714,,
6888,Default,United States,2019,Gas,0.75,38.536540731001544,1412616.0714285714,,
6889,DR=0.08_LT=25,United States,2019,Gas,0.75,40.132497968879974,1412616.0714285714,,
6890,Default,United States,2020,Gas,0.75,35.37103441521207,1412616.0714285714,,
6891,DR=0.08_LT=25,United States,2020,Gas,0.75,36.966991653090496,1412616.0714285714,,
6892,Default,United States,2021,Gas,0.75,46.44656880117698,1412616.0714285714,,
6893,DR=0.08_LT=25,United States,2021,Gas,0.75,48.04252603905541,1412616.0714285714,,
6894,Default,United States,2022,Gas,0.75,61.65085125731734,1412616.0714285714,,
6895,DR=0.08_LT=25,United States,2022,Gas,0.75,63.246808495195765,1412616.0714285714,,
6896,Default,United States,2023,Gas,0.75,38.61805476608926,1412616.0714285714,,
6897,DR=0.08_LT=25,United States,2023,Gas,0.75,40.21401200396769,1412616.0714285714,,
6898,Default,United States,2024,Gas,0.75,36.92370143275593,1412616.0714285714,,
6899,DR=0.08_LT=25,United States,2024,Gas,0.75,38.51965867063436,1412616.0714285714,,
6900,Default,United States,2024,Solar+BESS,0.8,66.19,6078220.019732887,3.4,12.8
6901,DR=0.08_LT=25,United States,2024,Solar+BESS,0.8,88.0,6078220.019732887,3.4,12.8
6902,Default,United States,2015,Solar+BESS,0.8,278.33,30217694.2908,3.4,12.8
6903,DR=0.08_LT=25,United States,2015,Solar+BESS,0.8,386.78,30217694.2908,3.4,12.8
6904,Default,United States,2016,Solar+BESS,0.8,216.39,23169610.970799997,3.4,12.8
6905,DR=0.08_LT=25,United States,2016,Solar+BESS,0.8,299.54,23169610.970799997,3.4,12.8
6906,Default,United States,2017,Solar+BESS,0.8,168.63,17735159.811874416,3.4,12.8
6907,DR=0.08_LT=25,United States,2017,Solar+BESS,0.8,232.28,17735159.811874416,3.4,12.8
6908,Default,United States,2018,Solar+BESS,0.8,148.12,15401846.301757608,3.4,12.8
6909,DR=0.08_LT=25,United States,2018,Solar+BESS,0.8,203.4,15401846.301757608,3.4,12.8
6910,Default,United States,2019,Solar+BESS,0.8,93.97,9240276.454066392,3.4,12.8
6911,DR=0.08_LT=25,United States,2019,Solar+BESS,0.8,127.14,9240276.454066392,3.4,12.8
6912,Default,United States,2020,Solar+BESS,0.8,86.15,8349550.037314802,3.4,12.8
6913,DR=0.08_LT=25,United States,2020,Solar+BESS,0.8,116.11,8349550.037314802,3.4,12.8
6914,Default,United States,2021,Solar+BESS,0.8,81.59,7830831.554617617,3.4,12.8
6915,DR=0.08_LT=25,United States,2021,Solar+BESS,0.8,109.69,7830831.554617617,3.4,12.8
6916,Default,United States,2022,Solar+BESS,0.8,88.63,8632281.158211753,3.4,12.8
6917,DR=0.08_LT=25,United States,2022,Solar+BESS,0.8,119.61,8632281.158211753,3.4,12.8
6918,Default,United States,2023,Solar+BESS,0.8,77.51,7366252.274935925,3.4,12.8
6919,DR=0.08_LT=25,United States,2023,Solar+BESS,0.8,103.94,7366252.274935925,3.4,12.8
